"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC253","87","22","SouthFloridaMultifamilyPortfolio 3 Various November2021","3","529","Occupancy(2)","95%"
"SRC253","87","23","FloridaAffordableHousingPortfolioIII 16 Various November2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","23","FloridaAffordableHousingPortfolioIII 16 Various November2021","2","486","/Numberof Units/Keys","2,660"
"SRC253","87","23","FloridaAffordableHousingPortfolioIII 16 Various November2021","3","529","Occupancy(2)","96%"
"SRC253","87","24","CentralParkPortfolio 9 Denver,CO December2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","24","CentralParkPortfolio 9 Denver,CO December2021","2","486","/Numberof Units/Keys","1,445"
"SRC253","87","24","CentralParkPortfolio 9 Denver,CO December2021","3","529","Occupancy(2)","93%"
"SRC253","87","25","NationalAffordableHousingPortfolio 17 Various December2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","25","NationalAffordableHousingPortfolio 17 Various December2021","2","486","/Numberof Units/Keys","3,264"
"SRC253","87","25","NationalAffordableHousingPortfolio 17 Various December2021","3","529","Occupancy(2)","95%"
"SRC253","87","26","PhoenixAffordableHousingPortfolio 7 Phoenix,AZ April/May2022","1","426","Ownership Interest(1)","100%"
"SRC253","87","26","PhoenixAffordableHousingPortfolio 7 Phoenix,AZ April/May2022","2","486","/Numberof Units/Keys","1,462"
"SRC253","87","26","PhoenixAffordableHousingPortfolio 7 Phoenix,AZ April/May2022","3","529","Occupancy(2)","96%"
"SRC253","87","27","Mid-AtlanticAffordableHousingPortfolioII 8 DC,GA April2022","1","426","Ownership Interest(1)","100%"
"SRC253","87","27","Mid-AtlanticAffordableHousingPortfolioII 8 DC,GA April2022","2","486","/Numberof Units/Keys","1,449"
"SRC253","87","27","Mid-AtlanticAffordableHousingPortfolioII 8 DC,GA April2022","3","529","Occupancy(2)","96%"
"SRC253","87","28","Portfolio 5 TX,NC April/June2022","1","426","Ownership Interest(1)","95%"
"SRC253","87","28","Portfolio 5 TX,NC April/June2022","2","486","/Numberof Units/Keys","1,601"
"SRC253","87","28","Portfolio 5 TX,NC April/June2022","3","529","Occupancy(2)","94%"
"SRC253","87","29","SummitMultifamilyPortfolio 34 Various May/June2022","1","426","Ownership Interest(1)","100%"
"SRC253","87","29","SummitMultifamilyPortfolio 34 Various May/June2022","2","486","/Numberof Units/Keys","8,812"
"SRC253","87","29","SummitMultifamilyPortfolio 34 Various May/June2022","3","529","Occupancy(2)","94%"
"SRC253","87","30","FloridaAffordableHousingPortfolioIV 9 Various,FL June/July2022","1","426","Ownership Interest(1)","100%"
"SRC253","87","30","FloridaAffordableHousingPortfolioIV 9 Various,FL June/July2022","2","486","/Numberof Units/Keys","2,054"
"SRC253","87","30","FloridaAffordableHousingPortfolioIV 9 Various,FL June/July2022","3","529","Occupancy(2)","98%"
"SRC253","87","31","BlueMultifamilyPortfolio 4 Various August2022","1","426","Ownership Interest(1)","100%"
